division,order_number,customer_name,proj_num,Complexity,fiscal_year,eck_lead_wks,include,eck_month,book_month,days_to_book
VP,1803188401,MODERN BUILDING INC.,18031884,CII/FT,2018,3.43,Yes,2018-06-01,2018-06-01,5
VP,1803189201,KIRBY STRUCTURES LTD,18031892,CII/FT,2018,2.29,Yes,2018-06-01,2018-06-01,0
VP,1803192301,"WORMS LUMBER & READY MIX, INC.",18031923,CII/FT,2018,1.86,Yes,2018-06-01,2018-07-01,24
VP,1803273701,PETERSON CONSTRUCTION,18032737,CII/FT,2018,2.57,Yes,2018-06-01,2018-08-01,38
VP,1602627901,"GEORGE W. REAGAN COMPANY, INC.",16026279,Simple (<=100),2018,30,No,2017-07-01,2017-07-01,1
VP,1701006201,"M. L. UNDERWOOD CONSTRUCTION, INC.",17010062,Complex (200-400),2018,26.57,No,2017-10-01,2017-10-01,1
VP,1701025401,"CANCO GENERAL CONTRACTORS, INC.",17010254,Complex (200-400),2018,13.71,Yes,2017-08-01,2017-08-01,0
VP,1701252301,UNIVERSITY OF MIAMI,17012523,Very High Complex (>800),2018,22.43,Yes,2017-11-01,2017-11-01,0
BUTLER,1501676801,"SPAN CONSTRUCTION & ENGINEERING, INC.",15016768,Simple (<=100),2018,98,No,2017-08-01,2017-08-01,0
BUTLER,1601207401,"SPAN CONSTRUCTION & ENGINEERING, INC.",16012074,Very High Complex (>800),2018,67.14,No,2017-09-01,2017-09-01,5
BUTLER,1601532901,"SPAN CONSTRUCTION & ENGINEERING, INC.",16015329,Very High Complex (>800),2018,53.29,No,2017-07-01,2017-07-01,5
BUTLER,1602357401,"SPAN CONSTRUCTION & ENGINEERING, INC.",16023574,Simple (<=100),2018,42.14,No,2017-08-01,2017-08-01,0
BUTLER,1602870401,"SPAN CONSTRUCTION & ENGINEERING, INC.",16028704,Simple (<=100),2018,74.86,No,2018-05-01,2018-05-01,1
BUTLER,1700130101,"SPAN CONSTRUCTION & ENGINEERING, INC.",17001301,High Complex (400-800),2018,30.86,Yes,2017-08-01,2017-08-01,1
BUTLER,1700790101,"SPAN CONSTRUCTION & ENGINEERING, INC.",17007901,Simple (<=100),2018,20.29,No,2017-08-01,2017-08-01,4
BUTLER,1700811201,"SPAN CONSTRUCTION & ENGINEERING, INC.",17008112,Very High Complex (>800),2018,31.57,Yes,2017-10-01,2017-10-01,0
BUTLER,1701139401,"SPAN CONSTRUCTION & ENGINEERING, INC.",17011394,Very High Complex (>800),2018,57,No,2018-06-01,2018-06-01,0
BUTLER,1701862201,"SPAN CONSTRUCTION & ENGINEERING, INC.",17018622,Simple (<=100),2018,6,Yes,2017-09-01,2017-09-01,1
BUTLER,1701863101,"SPAN CONSTRUCTION & ENGINEERING, INC.",17018631,Moderate (100-200),2018,29.14,No,2018-02-01,2018-02-01,1
BUTLER,1701943301,"SPAN CONSTRUCTION & ENGINEERING, INC.",17019433,Very High Complex (>800),2018,29.43,Yes,2018-03-01,2018-03-01,0
BUTLER,1701949201,"SPAN CONSTRUCTION & ENGINEERING, INC.",17019492,Moderate (100-200),2018,31.43,No,2018-03-01,2018-03-01,0
BUTLER,1702046601,"SPAN CONSTRUCTION & ENGINEERING, INC.",17020466,Very High Complex (>800),2018,26.86,Yes,2018-02-01,2018-03-01,1
BUTLER,1702181501,"SPAN CONSTRUCTION & ENGINEERING, INC.",17021815,Very High Complex (>800),2018,29,Yes,2018-04-01,2018-04-01,0
BUTLER,1702310301,"SPAN CONSTRUCTION & ENGINEERING, INC.",17023103,Simple (<=100),2018,24.29,No,2018-03-01,2018-03-01,0
BUTLER,1702354201,"SPAN CONSTRUCTION & ENGINEERING, INC.",17023542,Simple (<=100),2018,21,No,2018-02-01,2018-02-01,0
BUTLER,1702548801,"SPAN CONSTRUCTION & ENGINEERING, INC.",17025488,Simple (<=100),2018,18.14,No,2018-02-01,2018-03-01,1
BUTLER,1702757101,"SPAN CONSTRUCTION & ENGINEERING, INC.",17027571,Simple (<=100),2018,6.71,Yes,2018-01-01,2018-01-01,0
BUTLER,1702904201,"SPAN CONSTRUCTION & ENGINEERING, INC.",17029042,High Complex (400-800),2018,24.71,Yes,2018-05-01,2018-06-01,1
BUTLER,1801933001,"SPAN CONSTRUCTION & ENGINEERING, INC.",18019330,High Complex (400-800),2018,13.29,Yes,2018-04-01,2018-04-01,1
BUTLER,1802269701,"SPAN CONSTRUCTION & ENGINEERING, INC.",18022697,Simple (<=100),2018,11,Yes,2018-05-01,2018-05-01,0
BUTLER,1802286301,"SPAN CONSTRUCTION & ENGINEERING, INC.",18022863,Simple (<=100),2018,10.29,Yes,2018-05-01,2018-05-01,1
VP,1702529001,RUDOLPH/LIBBE INC.,17025290,Moderate (100-200),2019,37.43,No,2018-07-01,2018-07-01,8
VP,1803183501,"BUCK CONSTRUCTION, INC.",18031835,CII/FT,2019,4.14,Yes,2018-10-01,2018-10-01,0
VP,1803593601,"MYERS BUILDING SYSTEMS, INC",18035936,CII/FT,2019,3.14,Yes,2018-08-01,2018-08-01,1
VP,1803708501,VACCOR LLC,18037085,CII/FT,2019,4.29,Yes,2019-05-01,2019-05-01,1
VP,1803915601,CHOICE BUILDING SYSTEMS,18039156,CII/FT,2019,2.71,Yes,2019-02-01,2019-02-01,0
VP,1803925501,LEFEVER BUILDING SYSTEMS,18039255,CII/FT,2019,4.57,Yes,2019-01-01,2019-01-01,0
VP,1803938501,"PATCO CONSTRUCTION, INC.",18039385,CII/FT,2019,4.71,Yes,2018-10-01,2019-03-01,153
VP,1804034701,"BAYLAND BUILDINGS, INC.",18040347,CII/FT,2019,3.57,Yes,2018-10-01,2018-11-01,39
VP,1804089301,"QMC, INC.",18040893,CII/FT,2019,1.86,Yes,2018-11-01,2018-11-01,0
VP,1804093901,EVR DESIGN+BUILD,18040939,CII/FT,2019,4,Yes,2018-11-01,2018-11-01,0
VP,1804119901,"INDUSTRIAL DESIGN & CONSTRUCTION, INC.",18041199,CII/FT,2019,3.43,Yes,2018-10-01,2018-11-01,14
VP,1804122301,"FABBRI BUILDERS, INC.",18041223,CII/FT,2019,1.57,Yes,2018-10-01,2018-10-01,6
VP,1804132001,IRONWOOD CONSTRUCTION,18041320,CII/FT,2019,2.29,Yes,2018-10-01,2019-07-01,266
VP,1804134101,AM CONCEPTS,18041341,CII/FT,2019,3.29,Yes,2019-05-01,2019-05-01,4
VP,1804153301,"NITZ DESIGN BUILDERS, INC.",18041533,CII/FT,2019,3.86,Yes,2019-03-01,2019-03-01,-1
VP,1804168301,"FLOWERS CONSTRUCTION, LLC",18041683,CII/FT,2019,2.86,Yes,2018-11-01,2018-11-01,1
VP,1804262401,"FREDERICKS, INC.",18042624,CII/FT,2019,5.29,Yes,2018-11-01,2018-11-01,4
VP,1804286001,LEFEVER BUILDING SYSTEMS,18042860,CII/FT,2019,4,Yes,2019-01-01,2019-01-01,0
VP,1804302001,"T BAR T CONSTRUCTION, INC.",18043020,CII/FT,2019,4.29,Yes,2019-01-01,2019-01-01,-1
VP,1804305601,"WRIGHT CONSTRUCTION GROUP, INC.",18043056,CII/FT,2019,4.29,Yes,2019-01-01,2019-01-01,5
VP,1804334601,HAMMOND HOMES & CONSTRUCTION,18043346,CII/FT,2019,2.43,Yes,2018-11-01,2019-01-01,66
VP,1804337301,"ROY OWENS CONST. CO., INC.",18043373,CII/FT,2019,2.29,Yes,2019-02-01,2019-02-01,0
VP,1804398601,"STRATE CONSTRUCTION, INC.",18043986,CII/FT,2019,3.29,Yes,2018-11-01,2018-11-01,3
VP,1804422501,"TRAVERSE BUILDERS, LLC",18044225,CII/FT,2019,2.57,Yes,2018-12-01,2018-12-01,0
VP,1804432301,PEOPLES CONSTRUCTION CORP.,18044323,CII/FT,2019,3,Yes,2018-12-01,2018-12-01,0
VP,1804463601,STONE MILL NORTH CONSTRUCTION LLC,18044636,CII/FT,2019,8.71,Yes,2019-01-01,2019-01-01,0
VP,1804550101,STEVEN C SEEGERT,18045501,CII/FT,2019,7.71,Yes,2019-01-01,2019-02-01,26
VP,1804576901,"TETON WEST CONSTRUCTION, INC.",18045769,CII/FT,2019,4.29,Yes,2019-01-01,2019-01-01,0
VP,1804578401,MBG BUILDINGS INC,18045784,CII/FT,2019,11,Yes,2019-02-01,2019-04-01,59
VP,1804595301,LEFEVER BUILDING SYSTEMS,18045953,CII/FT,2019,4.14,Yes,2019-01-01,2019-01-01,0
VP,1804605601,"SYSTEM BUILDERS, INC.",18046056,CII/FT,2019,3.29,Yes,2019-01-01,2019-01-01,1
VP,1804627501,"STRATE CONSTRUCTION, INC.",18046275,CII/FT,2019,2.71,Yes,2018-12-01,2018-12-01,0
VP,1804647801,MARTIN & COBEY CONSTRUCTION COMPANY INC.,18046478,CII/FT,2019,3.14,Yes,2019-01-01,2019-01-01,0
VP,1804647901,MARTIN & COBEY CONSTRUCTION COMPANY INC.,18046479,CII/FT,2019,5,Yes,2019-01-01,2019-01-01,0
VP,1804649901,RANDALL FISHER CONSTRUCTION CO.,18046499,CII/FT,2019,1.86,Yes,2018-12-01,2018-12-01,1
VP,1804691501,MIKE MILLER CONSTRUCTION,18046915,CII/FT,2019,6.29,Yes,2019-01-01,2019-01-01,-4
VP,1804708001,MODERN BUILDING INC.,18047080,CII/FT,2019,5,Yes,2019-01-01,2019-02-01,34
VP,1804724401,MODERN BUILDING INC.,18047244,CII/FT,2019,4.71,Yes,2019-01-01,2019-02-01,33
VP,1804782601,"INDUSTRIAL DESIGN & CONSTRUCTION, INC.",18047826,CII/FT,2019,4.71,Yes,2019-01-01,2019-01-01,0
VP,1900028901,"DONALD J PARKS, INC.",19000289,CII/FT,2019,1.57,Yes,2019-01-01,2019-01-01,-2
VP,1900063601,EPOC CONSTRUCTION INC.,19000636,CII/FT,2019,3,Yes,2019-01-01,2019-02-01,1
VP,1900081701,"GEORGE W. REAGAN COMPANY, INC.",19000817,CII/FT,2019,2.14,Yes,2019-02-01,2019-02-01,3
VP,1900095101,"BAKER BUILDERS, LLC",19000951,CII/FT,2019,7.29,Yes,2019-03-01,2019-03-01,1
VP,1900110601,CURTIS LAYER DESIGN/BUILD INC.,19001106,CII/FT,2019,4,Yes,2019-02-01,2019-02-01,0
VP,1900148801,"D C BUILDING SYSTEMS, INC.",19001488,CII/FT,2019,2.43,Yes,2019-03-01,2019-03-01,-1
VP,1900190301,"SYSTEMS BUILDERS, INC.",19001903,CII/FT,2019,9.57,Yes,2019-05-01,2019-05-01,1
VP,1900214901,HOLCON CONSTRUCTION,19002149,CII/FT,2019,3.43,Yes,2019-04-01,2019-04-01,0
VP,1900246701,"HIVELY CONTRACTING, INC",19002467,CII/FT,2019,1.71,Yes,2019-02-01,2019-02-01,-1
VP,1900270201,LEFEVER BUILDING SYSTEMS,19002702,CII/FT,2019,2.57,Yes,2019-06-01,2019-06-01,3
VP,1900298101,"DONALD J PARKS, INC.",19002981,CII/FT,2019,1.86,Yes,2019-02-01,2019-02-01,1
VP,1900306501,"W. A. STRATTON CONST. CO., INC.",19003065,CII/FT,2019,2.14,Yes,2019-02-01,2019-02-01,-4
VP,1900313701,"T BAR T CONSTRUCTION, INC.",19003137,CII/FT,2019,4.43,Yes,2019-05-01,2019-05-01,0
VP,1900331601,"QMC, INC.",19003316,CII/FT,2019,3.71,Yes,2019-03-01,2019-03-01,-1
VP,1900350901,E. A. DUNCAN CONSTRUCTION,19003509,CII/FT,2019,3.71,Yes,2019-03-01,2019-03-01,0
VP,1900357301,"TETON WEST OF WASHINGTON, LLC",19003573,CII/FT,2019,3.57,Yes,2019-03-01,2019-03-01,3
VP,1900408101,MODERN BUILDING INC.,19004081,CII/FT,2019,4,Yes,2019-03-01,2019-03-01,4
VP,1900451501,LOCK STEEL BUILDING CO.,19004515,CII/FT,2019,3,Yes,2019-03-01,2019-03-01,0
VP,1900603901,"CANNON BUILDING SYSTEMS, INC.",19006039,CII/FT,2019,4,Yes,2019-06-01,NA,NA
VP,1900606001,"CANNON BUILDING SYSTEMS, INC.",19006060,CII/FT,2019,4.57,Yes,2019-06-01,NA,NA
VP,1900609201,"CANNON BUILDING SYSTEMS, INC.",19006092,CII/FT,2019,4.29,Yes,2019-06-01,NA,NA
VP,1900623101,VP - WESTERN CASH/DIRECT SALES,19006231,CII/FT,2019,4.14,Yes,2019-04-01,2019-04-01,5
VP,1900685601,E. A. DUNCAN CONSTRUCTION,19006856,CII/FT,2019,3.29,Yes,2019-05-01,2019-05-01,0
VP,1900708001,"W. A. STRATTON CONST. CO., INC.",19007080,CII/FT,2019,2.29,Yes,2019-04-01,2019-04-01,0
VP,1900730101,"W. A. STRATTON CONST. CO., INC.",19007301,CII/FT,2019,3.57,Yes,2019-04-01,2019-04-01,3
VP,1900800801,E. A. DUNCAN CONSTRUCTION,19008008,CII/FT,2019,3.43,Yes,2019-05-01,2019-05-01,0
VP,1900861401,"CAROLINA BUILDERS OF FLORENCE, LLC",19008614,CII/FT,2019,5,Yes,2019-05-01,2019-05-01,0
VP,1900934401,"PRO ERECTORS, INC.",19009344,CII/FT,2019,3.71,Yes,2019-05-01,2019-06-01,15
VP,1900959401,SPYKER CONTRACTING INC,19009594,CII/FT,2019,3,Yes,2019-05-01,2019-05-01,1
VP,1900993701,MARCUS CONSTRUCTION COMPANY,19009937,CII/FT,2019,3.86,Yes,2019-05-01,2019-05-01,0
VP,1900994701,"PRO ERECTORS, INC.",19009947,CII/FT,2019,4.71,Yes,2019-06-01,2019-07-01,35
VP,1900996001,SPYKER CONTRACTING INC,19009960,CII/FT,2019,3.14,Yes,2019-05-01,2019-05-01,0
VP,1901010601,"CANNON BUILDING SYSTEMS, INC.",19010106,CII/FT,2019,4,Yes,2019-06-01,NA,NA
VP,1901023101,PEOPLES CONSTRUCTION CORP.,19010231,CII/FT,2019,2.71,Yes,2019-05-01,2019-05-01,-2
VP,1901023301,PEOPLES CONSTRUCTION CORP.,19010233,CII/FT,2019,2.57,Yes,2019-05-01,2019-05-01,-5
VP,1901023701,PEOPLES CONSTRUCTION CORP.,19010237,CII/FT,2019,2.57,Yes,2019-05-01,2019-05-01,-1
VP,1901023901,PEOPLES CONSTRUCTION CORP.,19010239,CII/FT,2019,3.14,Yes,2019-06-01,2019-06-01,1
VP,1901054001,AMERICAN INCORPORATED,19010540,CII/FT,2019,3.14,Yes,2019-05-01,2019-06-01,3
VP,1901116001,"DUNN BUILDING COMPANY, L.L.C.",19011160,CII/FT,2019,3.43,Yes,2019-06-01,2019-06-01,-2
VP,1802467801,CROSSLAND CONSTRUCTION,18024678,Complex (200-400),2019,16.57,Yes,2018-07-01,2018-07-01,1
VP,1802688201,CROSSLAND CONSTRUCTION,18026882,High Complex (400-800),2019,19.57,Yes,2018-08-01,2018-08-01,0
VP,1802808001,"SURE STEEL, INC.",18028080,Very High Complex (>800),2019,13.29,Yes,2018-07-01,2018-07-01,3
VP,1803416801,CROSSLAND CONSTRUCTION,18034168,Simple (<=100),2019,20.29,No,2018-11-01,2018-11-01,0
VP,1803416901,CROSSLAND CONSTRUCTION,18034169,Moderate (100-200),2019,21.29,No,2018-11-01,2018-11-01,0
VP,1803522601,"KELLEY CONSTRUCTION COMPANY, INC.",18035226,Moderate (100-200),2019,13.71,Yes,2018-10-01,2018-10-01,0
VP,1803522901,FREE COUNTRY REAL ESTATE LLC,18035229,Simple (<=100),2019,10,Yes,2018-09-01,2018-09-01,1
VP,1803569701,NABHOLZ CONSTRUCTION CORPORATION,18035697,High Complex (400-800),2019,20.43,Yes,2018-12-01,2018-12-01,0
VP,1803727601,CROSSLAND CONSTRUCTION,18037276,Simple (<=100),2019,4.29,Yes,2018-09-01,2018-09-01,18
VP,1803804101,HUTTON CONSTRUCTION CORPORATION,18038041,Moderate (100-200),2019,21,No,2019-01-01,2019-01-01,1
VP,1803816301,CROSSLAND CONSTRUCTION,18038163,Simple (<=100),2019,8.71,Yes,2018-10-01,2018-10-01,0
VP,1803859701,"SYSTEM BUILDERS, INC.",18038597,CII/FT,2019,2.14,Yes,2018-10-01,2018-10-01,1
VP,1803897101,EWS CONSTRUCTION LLC,18038971,Simple (<=100),2019,5.29,Yes,2018-10-01,2018-10-01,5
VP,1803906901,CROSSLAND CONSTRUCTION,18039069,Simple (<=100),2019,19.86,No,2019-01-01,2019-01-01,1
VP,1803931901,NABHOLZ CONSTRUCTION CORPORATION,18039319,High Complex (400-800),2019,35,No,2019-05-01,2019-05-01,1
VP,1804023301,"CARL S. WHITE CONSTRUCTION CO., INC.",18040233,Simple (<=100),2019,4,Yes,2018-10-01,2018-10-01,0
VP,1804057301,"KELLEY CONSTRUCTION COMPANY, INC.",18040573,Moderate (100-200),2019,6.29,Yes,2018-11-01,2018-12-01,56
VP,1804092501,"STRATE CONSTRUCTION, INC.",18040925,Simple (<=100),2019,4.43,Yes,2018-10-01,2018-10-01,0
VP,1804136101,"LEE CONSTRUCTION, INC.",18041361,Simple (<=100),2019,5,Yes,2018-11-01,2018-11-01,1
VP,1804136401,"LEE CONSTRUCTION, INC.",18041364,Simple (<=100),2019,4.86,Yes,2018-10-01,2018-11-01,1
VP,1804136801,"LEE CONSTRUCTION, INC.",18041368,Simple (<=100),2019,5.14,Yes,2018-11-01,2018-11-01,6
VP,1804440001,LOCK STEEL BUILDING CO.,18044400,Complex (200-400),2019,10,Yes,2019-02-01,2019-02-01,6
VP,1804604401,CROSSLAND CONSTRUCTION,18046044,Simple (<=100),2019,20,No,2019-04-01,2019-06-01,66
VP,1804611001,AL J. MUELLER CONSTRUCTION CO.,18046110,Very High Complex (>800),2019,11.86,No,2019-02-01,2019-02-01,1
VP,1804641701,K. WOHLTMAN CONSTRUCTION,18046417,Simple (<=100),2019,6.14,Yes,2019-02-01,2019-02-01,0
VP,1804652001,"EVANS BUILDING CO., INC.",18046520,Simple (<=100),2019,8.14,Yes,2019-01-01,2019-01-01,1
VP,1804777601,LOCK STEEL BUILDING CO.,18047776,Simple (<=100),2019,21.14,No,2019-05-01,2019-05-01,0
VP,1900323801,CROSSLAND CONSTRUCTION,19003238,Simple (<=100),2019,6.29,Yes,2019-03-01,2019-03-01,0
VP,1900323901,CROSSLAND CONSTRUCTION,19003239,Simple (<=100),2019,6.29,Yes,2019-03-01,2019-03-01,-2
VP,1900324001,CROSSLAND CONSTRUCTION,19003240,Simple (<=100),2019,6.29,Yes,2019-03-01,2019-03-01,1
VP,1900396101,CROSSLAND CONSTRUCTION,19003961,Very High Complex (>800),2019,14.71,No,2019-06-01,2019-06-01,1
VP,1900427701,"LEE CONSTRUCTION, INC.",19004277,Simple (<=100),2019,5.14,Yes,2019-04-01,2019-04-01,0
VP,1900428901,CROSSLAND CONSTRUCTION,19004289,Complex (200-400),2019,6.43,Yes,2019-04-01,2019-04-01,0
VP,1900430901,"EVANS BUILDING CO., INC.",19004309,High Complex (400-800),2019,12.14,Yes,2019-05-01,2019-05-01,1
VP,1900463601,"CARL S. WHITE CONSTRUCTION CO., INC.",19004636,Moderate (100-200),2019,11,Yes,2019-05-01,2019-05-01,1
VP,1900716701,MAAS CONSTRUCTION,19007167,Simple (<=100),2019,8.57,Yes,2019-05-01,2019-05-01,0
VP,1900723801,"EVANS BUILDING CO., INC.",19007238,Moderate (100-200),2019,7,Yes,2019-05-01,2019-05-01,-3
VP,1900774601,"EVANS BUILDING CO., INC.",19007746,Simple (<=100),2019,5,Yes,2019-05-01,2019-05-01,1
VP,1900904001,BURNS & MCDONNELL ENGINEERING COMPANY INC.,19009040,Complex (200-400),2019,8.71,Yes,2019-06-01,2019-06-01,-1
BUTLER,1701720101,"HANCE CONSTRUCTION, INC.",17017201,Complex (200-400),2019,52.57,No,2018-07-01,2018-07-01,11
BUTLER,1702296101,"HANCE CONSTRUCTION, INC.",17022961,Very High Complex (>800),2019,48,No,2018-08-01,2018-08-01,1
BUTLER,1802415001,RADON CONSTRUCTION CORP.,18024150,Complex (200-400),2019,19.14,No,2018-07-01,2018-07-01,6
BUTLER,1802555001,B.B.C.S. INC.,18025550,Simple (<=100),2019,15.14,No,2018-07-01,2018-07-01,2
BUTLER,1802596101,"ZITONE CONSTRUCTION & SUPPLY CO., INC.",18025961,High Complex (400-800),2019,26,No,2018-09-01,2018-09-01,0
BUTLER,1802639201,"STANKER & GALETTO, INC.",18026392,Complex (200-400),2019,19.43,No,2018-08-01,2018-08-01,0
BUTLER,1802644601,"WAGNER CONSTRUCTION COMPANY, LLC",18026446,High Complex (400-800),2019,22.43,Yes,2018-08-01,2018-08-01,0
BUTLER,1802828701,"THE WHAYLAND COMPANY, LLC",18028287,Simple (<=100),2019,11.71,Yes,2018-07-01,2018-07-01,2
BUTLER,1802920401,ISLAND INDUSTRIES LTD.,18029204,Moderate (100-200),2019,12.57,Yes,2018-07-01,2018-08-01,12
BUTLER,1802950601,"J. A. LETT CONSTRUCTION CO., INC.",18029506,Simple (<=100),2019,17,No,2018-08-01,2018-08-01,1
BUTLER,1802972301,"FENTON CONSTRUCTION CO., INC.",18029723,Complex (200-400),2019,20.43,No,2018-09-01,2018-10-01,33
BUTLER,1802978201,"RACANELLI CONSTRUCTION COMPANY, INC.",18029782,Complex (200-400),2019,16.57,Yes,2018-08-01,2018-08-01,3
BUTLER,1803077401,"J. A. LETT CONSTRUCTION CO., INC.",18030774,Simple (<=100),2019,12.71,Yes,2018-08-01,2018-08-01,1
BUTLER,1803127101,"MATTSON ENTERPRISES, INC.",18031271,Moderate (100-200),2019,15,Yes,2018-08-01,2018-08-01,2
BUTLER,1803136101,"HANCE CONSTRUCTION, INC.",18031361,High Complex (400-800),2019,22.71,Yes,2018-10-01,2018-10-01,0
BUTLER,1803281001,"INTERMARK BUILDING & DESIGN, LLC",18032810,Moderate (100-200),2019,15,Yes,2018-09-01,2018-09-01,1
BUTLER,1803372301,"FORMELLA CONSTRUCTION, LLC",18033723,High Complex (400-800),2019,23.43,Yes,2018-11-01,2018-11-01,1
BUTLER,1803447701,B.B.C.S. INC.,18034477,Simple (<=100),2019,8.71,Yes,2018-08-01,2018-08-01,0
BUTLER,1803549901,"CLEAR SPAN STRUCTURES, LLC",18035499,Complex (200-400),2019,18.57,Yes,2018-11-01,2018-11-01,1
BUTLER,1803580001,"FENTON CONSTRUCTION CO., INC.",18035800,High Complex (400-800),2019,21.29,Yes,2018-12-01,2018-12-01,4
BUTLER,1803618401,"AEGIS BUILDING SYSTEMS, INC.",18036184,Complex (200-400),2019,14.43,Yes,2018-11-01,2018-11-01,1
BUTLER,1803771201,ISLAND INDUSTRIES LTD.,18037712,High Complex (400-800),2019,34.57,No,2019-04-01,2019-04-01,13
BUTLER,1803960501,"STANKER & GALETTO, INC.",18039605,Simple (<=100),2019,7.71,Yes,2018-10-01,2018-10-01,0
BUTLER,1804049601,B.B.C.S. INC.,18040496,Simple (<=100),2019,6.71,Yes,2018-10-01,2018-11-01,1
BUTLER,1804050701,"STANKER & GALETTO, INC.",18040507,Very High Complex (>800),2019,20.14,No,2019-02-01,2019-02-01,1
BUTLER,1804185201,"WILLOW CONSTRUCTION, LLC",18041852,Complex (200-400),2019,15.14,Yes,2019-01-01,2019-01-01,0
BUTLER,1804253301,"GRACE CONSTRUCTION MANAGEMENT CO., LLC",18042533,High Complex (400-800),2019,18.14,Yes,2019-02-01,2019-02-01,-5
BUTLER,1804353901,"STEEL WORX SOLUTIONS, LLC",18043539,CII/FT,2019,26.29,No,2019-04-01,2019-04-01,3
BUTLER,1804437101,"C&M SALES, INC.",18044371,CII/FT,2019,2.43,Yes,2018-11-01,2018-11-01,0
BUTLER,1804554801,"FENTON CONSTRUCTION CO., INC.",18045548,Simple (<=100),2019,10,Yes,2019-01-01,2019-01-01,1
BUTLER,1804787801,"BLUE ROCK CONSTRUCTION, INC.",18047878,Very High Complex (>800),2019,19.43,Yes,2019-05-01,2019-05-01,1
BUTLER,1900059001,"STANKER & GALETTO, INC.",19000590,Simple (<=100),2019,6.86,Yes,2019-02-01,2019-02-01,-1
BUTLER,1900269001,"LBM CONSTRUCTION, INC.",19002690,Simple (<=100),2019,6.86,Yes,2019-03-01,2019-03-01,0
BUTLER,1900354201,"JOSEPH CONSTRUCTION COMPANY, INC.",19003542,CII/FT,2019,2.43,Yes,2019-03-01,2019-03-01,1
BUTLER,1900615901,"APPLE TREE CONTRACTORS, INC.",19006159,CII/FT,2019,3,Yes,2019-04-01,2019-04-01,1
BUTLER,1900690101,"ORADELL CONSTRUCTION CO., INC.",19006901,Simple (<=100),2019,10.29,Yes,2019-06-01,2019-06-01,0
BUTLER,1900722701,"LUNDY CONSTRUCTION CO., INC.",19007227,CII/FT,2019,3.71,Yes,2019-04-01,2019-04-01,0
BUTLER,1900766201,"V&H CONSTRUCTION, INC.",19007662,Simple (<=100),2019,8,Yes,2019-05-01,2019-05-01,0
BUTLER,1900782901,"HANCE CONSTRUCTION, INC.",19007829,Moderate (100-200),2019,11.43,Yes,2019-06-01,2019-06-01,1
BUTLER,1900783801,"HANCE CONSTRUCTION, INC.",19007838,CII/FT,2019,4.57,Yes,2019-05-01,2019-05-01,0
BUTLER,1900824301,"C.W.B. CONTRACTORS, INC.",19008243,CII/FT,2019,8.14,Yes,2019-06-01,2019-06-01,3
BUTLER,1900953101,"CLEAR SPAN STRUCTURES, LLC",19009531,Simple (<=100),2019,5.57,Yes,2019-06-01,2019-06-01,0
BUTLER,1402335201,"SPAN CONSTRUCTION & ENGINEERING, INC.",14023352,Very High Complex (>800),2019,208.43,No,2018-12-01,2018-12-01,3
BUTLER,1700207501,"SPAN CONSTRUCTION & ENGINEERING, INC.",17002075,Very High Complex (>800),2019,76.57,No,2018-07-01,2018-07-01,3
BUTLER,1700814701,"SPAN CONSTRUCTION & ENGINEERING, INC.",17008147,Very High Complex (>800),2019,117.57,No,2019-06-01,2019-06-01,0
BUTLER,1702778601,"SPAN CONSTRUCTION & ENGINEERING, INC.",17027786,Very High Complex (>800),2019,38.29,Yes,2018-08-01,2018-08-01,1
BUTLER,1802271301,"SPAN CONSTRUCTION & ENGINEERING, INC.",18022713,Moderate (100-200),2019,55.71,No,2019-03-01,2019-03-01,1
BUTLER,1802323401,"SPAN CONSTRUCTION & ENGINEERING, INC.",18023234,Complex (200-400),2019,55.14,No,2019-03-01,2019-03-01,0
BUTLER,1802361801,"SPAN CONSTRUCTION & ENGINEERING, INC.",18023618,High Complex (400-800),2019,54.43,No,2019-03-01,2019-03-01,-7
BUTLER,1802796501,"SPAN CONSTRUCTION & ENGINEERING, INC.",18027965,Very High Complex (>800),2019,51.29,No,2019-04-01,2019-03-01,-10
BUTLER,1803422401,"SPAN CONSTRUCTION & ENGINEERING, INC.",18034224,Complex (200-400),2019,34.14,No,2019-02-01,2019-02-01,-8
BUTLER,1803424201,"SPAN CONSTRUCTION & ENGINEERING, INC.",18034242,Complex (200-400),2019,51.43,No,2019-06-01,2019-06-01,0
BUTLER,1804008001,"SPAN CONSTRUCTION & ENGINEERING, INC.",18040080,Simple (<=100),2019,26.43,No,2019-03-01,2019-03-01,-9
VP,1701396301,"V I P STRUCTURES, INC.",17013963,Moderate (100-200),2019,66,No,2018-09-01,2018-09-01,1
VP,1802221101,"D C BUILDING SYSTEMS, INC.",18022211,Complex (200-400),2019,14.14,Yes,2018-08-01,2018-08-01,3
VP,1802361101,ROTTERDAM VENTURES INC.,18023611,Complex (200-400),2019,19.86,Yes,2018-08-01,2018-08-01,2
VP,1802484701,"D C BUILDING SYSTEMS, INC.",18024847,Simple (<=100),2019,14,Yes,2018-08-01,2018-08-01,0
VP,1802485001,"D C BUILDING SYSTEMS, INC.",18024850,Moderate (100-200),2019,15.71,Yes,2018-08-01,2018-08-01,1
VP,1802585001,THE TRADESMEN CONSTRUCTION INC.,18025850,Simple (<=100),2019,13.57,Yes,2018-07-01,2018-07-01,2
